id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm126783,One Magic Christmas,MOVIE,"Ginny Grainger, a young mother, rediscovers the joy and beauty of Christmas, thanks to the unshakable faith of her six-year-old daughter Abbie and Gideon, Ginny's very own guardian angel.",1985,G,105,"['fantasy', 'family']","['CA', 'US']",,tt0089731,6.4,3798.0,5.605,5.8
tm120517,The Christmas Star,MOVIE,"Horace McNickle (Edward Asner) is a two-time felon serving prison time for counterfeiting. On the week before Christmas, he escapes from prison dressed as Santa Claus due to his uncanny resemblence to St. Nick resulting from his long white beard and heavyset features. McNickle hides out from the police in a nearby suburban neighborhood where he is befriended and helped by two local children who think he is the real Santa Claus. McNickle takes advantage of the kids naive ness to help him get his counterfeit money hidden somewhere in a local department store while he develops kind-hearted feelings for his two con victims that make him slowly understand the true nature of Christmas.",1986,,94,"['drama', 'family']",['US'],,tt0090840,6.3,635.0,4.718,5.4
tm341045,Mr. Boogedy,MOVIE,"A novelty-salesman moves his family into a new house. Initially dismissing incidents as more of their father's practical jokes, the family soon learns that the house is haunted by people who lived in the house 300 years previously.",1986,,44,"['horror', 'comedy', 'family']",['US'],,,,,5.538,6.8
tm19762,Red's Dream,MOVIE,"Life as the sole sale item in the clearance corner of Eben's Bikes can get lonely. So Red, a unicycle, dreams up a clown owner and his own juggling act that steals the show. But all too soon, the applause turns into the sound of rainfall, as reality rushes back. Red must resign himself to sitting in the corner and await his fate.",1987,G,4,['animation'],['US'],,,,,9.235,6.2
tm131374,Tummy Trouble,MOVIE,Roger Rabbit once again is chosen for the dangerous task of babysitting Baby Herman and everything is going to be just fine.,1989,G,7,['comedy'],['US'],,,,,4.08,6.7
tm46878,Tin Toy,MOVIE,"Babies are hardly monster-like, unless you're a toy. After escaping a drooling baby, Tinny realizes that he wants to be played with after all. But in the amount of time it takes him to discover this, the baby's attention moves on to other things only an infant could find interesting.",1988,G,5,['animation'],['US'],,,,,9.749,6.2
tm120337,Fuzzbucket,MOVIE,"In the vein of ""Harvey"", an invisible creature befriends a 12 year old boy. Of course, no one else can see him nor believes in him.",1986,G,46,['comedy'],['US'],,,,,1.452,5.2
tm176458,The Adventures of André and Wally B.,MOVIE,"There's nothing like a restful nap in a pleasant wooded valley. But when André awakens and is greeted by a pesky yellow-and-black striped insect with a nasty stinger, he ends up taking a quick (and painful) hike.",1984,G,2,['animation'],['US'],,,,,6.662,5.3
tm141214,Cheetah,MOVIE,"An American boy and girl, spending six months in Kenya with their scientist parents adopt a cheetah, only to realize that they must set it loose so that it can learn to hunt and be free. However, when the animal is captured by poachers planning to race it against greyhounds, the two city kids, together with a young African goat herder they befriended, head off into the wild to rescue the cheetah.",1989,G,83,"['drama', 'family']",['US'],,tt0097053,5.9,1046.0,5.518,6.0
tm117853,Casebusters,MOVIE,"Jamie and Allie are amateur sleuths whose grandfather runs a small security business. One afternoon, while digging around on their own, they accidentally stumble onto a major case.",1986,G,47,[],['US'],,,,,1.952,5.7
tm26441,Bride of Boogedy,MOVIE,"In this sequel to the made-for-television Disney family classic, Mr. Boogedy, the Davis family deals with the return of Mr. Boogedy and his never-ending hunt for Widow Marion as well as a rival gag-store competitor who really has it out for Carleton. Meanwhile, the town of Lucifer Falls is planning a big carnival which the mean Mr. Lynch seeks to ruin- if Boogedy doesn't see to that first.",1987,G,90,['horror'],['US'],,,,,1.899,6.9
tm874,10 Things I Hate About You,MOVIE,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",1999,PG-13,97,"['drama', 'comedy', 'romance']",['US'],,tt0147800,7.3,329064.0,34.448,7.6
tm18191,X-Men,MOVIE,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",2000,PG-13,104,"['action', 'scifi', 'european']",['US'],,tt10045060,7.4,598191.0,2.707,7.0
tm189317,Rookie of the Year,MOVIE,"12-year-old Henry Rowengartner, whose late father was a minor league baseball player, grew up dreaming of playing baseball, despite his physical shortcomings. After Henry's arm is broken while trying to catch a baseball at school, the tendon in that arm heals too tightly, allowing Henry to throw pitches that are as fast as 103 mph. Henry is spotted at nearby Wrigley Field by Larry ""Fish"" Fisher, the general manager of the struggling Chicago Cubs, after Henry throws an opponent's home-run ball all the way from the outfield bleachers back to the catcher, and it seems that Henry may be the pitcher that team owner Bob Carson has been praying for.",1993,PG,103,"['comedy', 'family', 'fantasy', 'sport']",['US'],,tt0107985,6.0,27934.0,9.435,6.1
tm55150,The Straight Story,MOVIE,"A retired farmer and widower in his 70s, Alvin Straight learns one day that his distant brother Lyle has suffered a stroke and may not recover. Alvin is determined to make things right with Lyle while he still can, but his brother lives in Wisconsin, while Alvin is stuck in Iowa with no car and no driver's license. Then he hits on the idea of making the trip on his old lawnmower, thus beginning a picturesque and at times deeply spiritual odyssey.",1999,G,112,['drama'],['US'],,tt0166896,8.0,89224.0,10.384,7.7
tm19613,Remember the Titans,MOVIE,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",2000,PG,113,"['drama', 'sport']",['US'],,tt0210945,7.8,211333.0,20.555,7.6
tm7861,While You Were Sleeping,MOVIE,"A transit worker pulls commuter Peter off railway tracks after he's mugged, but—while he's in a coma—his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",1995,PG,103,"['romance', 'comedy', 'drama']",['US'],,tt0114924,6.7,100996.0,14.761,6.9
tm57184,The Parent Trap,MOVIE,"Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. Unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places.",1998,PG,128,"['comedy', 'family', 'drama', 'romance']",['US'],,tt0120783,6.6,133835.0,125.888,7.1
tm11036,Heavyweights,MOVIE,"Camp Hope is a summer retreat for overweight boys run by a kindly couple who make the campers feel comfortable with their extra pounds. But when tyrannical fitness guru Tony buys the camp, he puts the kids on a cruel regimen that goes too far. Sick of the endless weeks of ""all work and no play,"" the kids stage a coup and reclaim their summer of fun.",1995,PG,100,"['comedy', 'drama', 'family', 'sport']",['US'],,tt0110006,6.6,27654.0,8.76,6.2
tm9378,Mr. Holland's Opus,MOVIE,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.",1995,PG,137,"['drama', 'music']",['US'],,tt0113862,7.3,38763.0,9.557,7.0
tm5330,The Rocketeer,MOVIE,"A stunt pilot comes across a prototype jetpack that gives him the ability to fly. However, evil forces of the world also want this jetpack at any cost.",1991,PG,108,"['scifi', 'family', 'action']",['US'],,tt0102803,6.5,57060.0,12.895,6.4
tm124857,Sister Act,MOVIE,"A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the mob's hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV—and identification by the mob.",1992,PG,100,"['comedy', 'music', 'crime', 'family']",['US'],,tt0105417,6.4,97058.0,15.808,6.8
tm190977,George of the Jungle,MOVIE,"Deep in the African jungle, a baby named George, the sole survivor of a plane crash, is raised by gorillas. George grows up to be a buff and lovable klutz who has a rain forest full of animal friends: Tookie, his big-beaked toucan messenger; Ape, a witty talking gorilla; and Shep, a peanut-loving pooch of an elephant. But when poachers mess with George's pals, the King Of Swing swings into action.",1997,PG,92,"['romance', 'action', 'comedy', 'family']",['US'],,tt0119190,5.5,76717.0,21.767,5.6
tm26792,The Emperor's New Groove,MOVIE,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",2000,G,78,"['fantasy', 'comedy', 'family', 'animation']",['US'],,tt0120917,7.4,198060.0,97.078,7.5
tm105031,James and the Giant Peach,MOVIE,"When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands.",1996,PG,79,"['fantasy', 'animation', 'family']",['US'],,tt0116683,6.7,65907.0,13.821,6.5
tm189771,Homeward Bound: The Incredible Journey,MOVIE,"Remake of the popular Disney classic, this time featuring some well known voices as two dogs and a cat trek across America encountering all sorts of adventures in the quest to be reunited with their owners.",1993,G,84,"['family', 'action', 'comedy', 'drama']",['US'],,tt0107131,6.9,46012.0,16.861,6.9
tm4,Star Wars: Episode I - The Phantom Menace,MOVIE,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",1999,PG,136,"['scifi', 'action', 'fantasy']",['US'],,tt0120915,6.5,780489.0,46.244,6.5
tm57241,Never Been Kissed,MOVIE,"Josie Geller, a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob, Josie infiltrates the inner circle of the most popular clique on campus. But she hits a major snag in her investigation -- not to mention her own failed love life -- when she falls for her dreamy English teacher, Sam Coulson.",1999,PG-13,107,"['romance', 'drama', 'comedy']",['US'],,tt0151738,6.0,89698.0,13.426,6.2
